Home Team Fouls,Home Team Fouls Z-Score,Home Team Fouls Min-Max,Winning Team Possession Difference %,Winning Team Possession Difference Z-Score,Winning Team Possession Difference Min-Max
17,1.022464277125124,0.5151515151515151,0.0,-0.13363358987432344,0.48484848484848486
10,-0.6727552330422312,0.30303030303030304,6.0,0.13237890642211825,0.5303030303030303
9,-0.9149294487804248,0.2727272727272727,,,
10,-0.6727552330422312,0.30303030303030304,18.0,0.6644038990150016,0.6212121212121212
15,0.5381158456487367,0.45454545454545453,-24.0,-1.1976835750600903,0.30303030303030304
10,-0.6727552330422312,0.30303030303030304,-16.0,-0.8430002466648346,0.36363636363636365
12,-0.188406801565844,0.36363636363636365,20.0,0.7530747311138154,0.6363636363636364
10,-0.6727552330422312,0.30303030303030304,14.0,0.4870622348173738,0.5909090909090909
10,-0.6727552330422312,0.30303030303030304,14.0,0.4870622348173738,0.5909090909090909
13,0.053767414172349585,0.3939393939393939,,,
12,-0.188406801565844,0.36363636363636365,,,
10,-0.6727552330422312,0.30303030303030304,-32.0,-1.5523669034553458,0.24242424242424243
17,1.022464277125124,0.5151515151515151,,,
13,0.053767414172349585,0.3939393939393939,-10.0,-0.5769877503683929,0.4090909090909091
10,-0.6727552330422312,0.30303030303030304,-50.0,-2.3504043923446707,0.10606060606060606
15,0.5381158456487367,0.45454545454545453,-10.0,-0.5769877503683929,0.4090909090909091
12,-0.188406801565844,0.36363636363636365,-24.0,-1.1976835750600903,0.30303030303030304
16,0.7802900613869304,0.48484848484848486,6.0,0.13237890642211825,0.5303030303030303
9,-0.9149294487804248,0.2727272727272727,4.0,0.043708074323304355,0.5151515151515151
4,-2.1258005274713927,0.12121212121212122,46.0,1.9057955483983962,0.8333333333333334
15,0.5381158456487367,0.45454545454545453,,,
15,0.5381158456487367,0.45454545454545453,,,
13,0.053767414172349585,0.3939393939393939,2.0,-0.04496275777550954,0.5
20,1.7489869243397047,0.6060606060606061,,,
16,0.7802900613869304,0.48484848484848486,-20.0,-1.0203419108624625,0.3333333333333333
15,0.5381158456487367,0.45454545454545453,-18.0,-0.9316710787636485,0.3484848484848485
20,1.7489869243397047,0.6060606060606061,-12.0,-0.6656585824672068,0.3939393939393939
16,0.7802900613869304,0.48484848484848486,,,
12,-0.188406801565844,0.36363636363636365,-6.0,-0.39964608617076514,0.4393939393939394
14,0.2959416299105432,0.42424242424242425,0.0,-0.13363358987432344,0.48484848484848486
11,-0.4305810173040376,0.3333333333333333,,,
13,0.053767414172349585,0.3939393939393939,-22.0,-1.1090127429612764,0.3181818181818182
17,1.022464277125124,0.5151515151515151,,,
17,1.022464277125124,0.5151515151515151,-6.0,-0.39964608617076514,0.4393939393939394
12,-0.188406801565844,0.36363636363636365,18.0,0.6644038990150016,0.6212121212121212
9,-0.9149294487804248,0.2727272727272727,10.0,0.30972057061974606,0.5606060606060606
18,1.2646384928633174,0.5454545454545454,-28.0,-1.375025239257718,0.2727272727272727
11,-0.4305810173040376,0.3333333333333333,-24.0,-1.1976835750600903,0.30303030303030304
9,-0.9149294487804248,0.2727272727272727,-10.0,-0.5769877503683929,0.4090909090909091
11,-0.4305810173040376,0.3333333333333333,26.0,1.0190872274102571,0.6818181818181818
10,-0.6727552330422312,0.30303030303030304,-2.0,-0.22230442197313732,0.4696969696969697
13,0.053767414172349585,0.3939393939393939,38.0,1.5511122200031404,0.7727272727272727
9,-0.9149294487804248,0.2727272727272727,4.0,0.043708074323304355,0.5151515151515151
9,-0.9149294487804248,0.2727272727272727,,,
17,1.022464277125124,0.5151515151515151,-12.0,-0.6656585824672068,0.3939393939393939
16,0.7802900613869304,0.48484848484848486,12.0,0.39839140271855994,0.5757575757575758
13,0.053767414172349585,0.3939393939393939,14.0,0.4870622348173738,0.5909090909090909
18,1.2646384928633174,0.5454545454545454,2.0,-0.04496275777550954,0.5
18,1.2646384928633174,0.5454545454545454,2.0,-0.04496275777550954,0.5
15,0.5381158456487367,0.45454545454545453,20.0,0.7530747311138154,0.6363636363636364
17,1.022464277125124,0.5151515151515151,26.0,1.0190872274102571,0.6818181818181818
16,0.7802900613869304,0.48484848484848486,-30.0,-1.463696071356532,0.25757575757575757
8,-1.1571036645186183,0.24242424242424243,38.0,1.5511122200031404,0.7727272727272727
9,-0.9149294487804248,0.2727272727272727,36.0,1.4624413879043265,0.7575757575757576
15,0.5381158456487367,0.45454545454545453,16.0,0.5757330669161878,0.6060606060606061
15,0.5381158456487367,0.45454545454545453,,,
16,0.7802900613869304,0.48484848484848486,-14.0,-0.7543294145660208,0.3787878787878788
18,1.2646384928633174,0.5454545454545454,-12.0,-0.6656585824672068,0.3939393939393939
13,0.053767414172349585,0.3939393939393939,-18.0,-0.9316710787636485,0.3484848484848485
11,-0.4305810173040376,0.3333333333333333,-14.0,-0.7543294145660208,0.3787878787878788
13,0.053767414172349585,0.3939393939393939,26.0,1.0190872274102571,0.6818181818181818
7,-1.399277880256812,0.21212121212121213,22.0,0.8417455632126293,0.6515151515151515
14,0.2959416299105432,0.42424242424242425,-14.0,-0.7543294145660208,0.3787878787878788
7,-1.399277880256812,0.21212121212121213,2.0,-0.04496275777550954,0.5
20,1.7489869243397047,0.6060606060606061,,,
11,-0.4305810173040376,0.3333333333333333,-6.0,-0.39964608617076514,0.4393939393939394
10,-0.6727552330422312,0.30303030303030304,30.0,1.196428891607885,0.7121212121212122
18,1.2646384928633174,0.5454545454545454,,,
16,0.7802900613869304,0.48484848484848486,,,
9,-0.9149294487804248,0.2727272727272727,60.0,2.5264913730900935,0.9393939393939394
13,0.053767414172349585,0.3939393939393939,14.0,0.4870622348173738,0.5909090909090909
10,-0.6727552330422312,0.30303030303030304,2.0,-0.04496275777550954,0.5
12,-0.188406801565844,0.36363636363636365,2.0,-0.04496275777550954,0.5
13,0.053767414172349585,0.3939393939393939,0.0,-0.13363358987432344,0.48484848484848486
8,-1.1571036645186183,0.24242424242424243,2.0,-0.04496275777550954,0.5
15,0.5381158456487367,0.45454545454545453,18.0,0.6644038990150016,0.6212121212121212
9,-0.9149294487804248,0.2727272727272727,-6.0,-0.39964608617076514,0.4393939393939394
20,1.7489869243397047,0.6060606060606061,-12.0,-0.6656585824672068,0.3939393939393939
15,0.5381158456487367,0.45454545454545453,,,
20,1.7489869243397047,0.6060606060606061,-2.0,-0.22230442197313732,0.4696969696969697
15,0.5381158456487367,0.45454545454545453,16.0,0.5757330669161878,0.6060606060606061
15,0.5381158456487367,0.45454545454545453,26.0,1.0190872274102571,0.6818181818181818
12,-0.188406801565844,0.36363636363636365,-20.0,-1.0203419108624625,0.3333333333333333
13,0.053767414172349585,0.3939393939393939,-2.0,-0.22230442197313732,0.4696969696969697
16,0.7802900613869304,0.48484848484848486,22.0,0.8417455632126293,0.6515151515151515
12,-0.188406801565844,0.36363636363636365,12.0,0.39839140271855994,0.5757575757575758
14,0.2959416299105432,0.42424242424242425,-20.0,-1.0203419108624625,0.3333333333333333
12,-0.188406801565844,0.36363636363636365,30.0,1.196428891607885,0.7121212121212122
10,-0.6727552330422312,0.30303030303030304,28.0,1.107758059509071,0.696969696969697
10,-0.6727552330422312,0.30303030303030304,,,
10,-0.6727552330422312,0.30303030303030304,36.0,1.4624413879043265,0.7575757575757576
16,0.7802900613869304,0.48484848484848486,14.0,0.4870622348173738,0.5909090909090909
7,-1.399277880256812,0.21212121212121213,28.0,1.107758059509071,0.696969696969697
15,0.5381158456487367,0.45454545454545453,24.0,0.9304163953114433,0.6666666666666666
6,-1.6414520959950056,0.18181818181818182,44.0,1.817124716299582,0.8181818181818182
13,0.053767414172349585,0.3939393939393939,16.0,0.5757330669161878,0.6060606060606061
14,0.2959416299105432,0.42424242424242425,,,
12,-0.188406801565844,0.36363636363636365,2.0,-0.04496275777550954,0.5
13,0.053767414172349585,0.3939393939393939,,,
10,-0.6727552330422312,0.30303030303030304,10.0,0.30972057061974606,0.5606060606060606
12,-0.188406801565844,0.36363636363636365,,,
10,-0.6727552330422312,0.30303030303030304,26.0,1.0190872274102571,0.6818181818181818
17,1.022464277125124,0.5151515151515151,2.0,-0.04496275777550954,0.5
5,-1.883626311733199,0.15151515151515152,22.0,0.8417455632126293,0.6515151515151515
21,1.9911611400778984,0.6363636363636364,-12.0,-0.6656585824672068,0.3939393939393939
19,1.506812708601511,0.5757575757575758,,,
17,1.022464277125124,0.5151515151515151,,,
10,-0.6727552330422312,0.30303030303030304,20.0,0.7530747311138154,0.6363636363636364
9,-0.9149294487804248,0.2727272727272727,26.0,1.0190872274102571,0.6818181818181818
19,1.506812708601511,0.5757575757575758,16.0,0.5757330669161878,0.6060606060606061
9,-0.9149294487804248,0.2727272727272727,22.0,0.8417455632126293,0.6515151515151515
9,-0.9149294487804248,0.2727272727272727,20.0,0.7530747311138154,0.6363636363636364
16,0.7802900613869304,0.48484848484848486,32.0,1.2850997237066988,0.7272727272727273
13,0.053767414172349585,0.3939393939393939,-8.0,-0.488316918269579,0.42424242424242425
10,-0.6727552330422312,0.30303030303030304,28.0,1.107758059509071,0.696969696969697
25,2.9598580030306727,0.7575757575757576,-8.0,-0.488316918269579,0.42424242424242425
8,-1.1571036645186183,0.24242424242424243,14.0,0.4870622348173738,0.5909090909090909
11,-0.4305810173040376,0.3333333333333333,-8.0,-0.488316918269579,0.42424242424242425
11,-0.4305810173040376,0.3333333333333333,6.0,0.13237890642211825,0.5303030303030303
22,2.233335355816092,0.6666666666666666,,,
12,-0.188406801565844,0.36363636363636365,-26.0,-1.2863544071589041,0.2878787878787879
15,0.5381158456487367,0.45454545454545453,-4.0,-0.3109752540719512,0.45454545454545453
6,-1.6414520959950056,0.18181818181818182,44.0,1.817124716299582,0.8181818181818182
11,-0.4305810173040376,0.3333333333333333,,,
13,0.053767414172349585,0.3939393939393939,10.0,0.30972057061974606,0.5606060606060606
10,-0.6727552330422312,0.30303030303030304,-12.0,-0.6656585824672068,0.3939393939393939
12,-0.188406801565844,0.36363636363636365,,,
13,0.053767414172349585,0.3939393939393939,30.0,1.196428891607885,0.7121212121212122
15,0.5381158456487367,0.45454545454545453,8.0,0.22104973852093215,0.5454545454545454
22,2.233335355816092,0.6666666666666666,,,
10,-0.6727552330422312,0.30303030303030304,-20.0,-1.0203419108624625,0.3333333333333333
12,-0.188406801565844,0.36363636363636365,12.0,0.39839140271855994,0.5757575757575758
11,-0.4305810173040376,0.3333333333333333,30.0,1.196428891607885,0.7121212121212122
10,-0.6727552330422312,0.30303030303030304,-4.0,-0.3109752540719512,0.45454545454545453
13,0.053767414172349585,0.3939393939393939,-18.0,-0.9316710787636485,0.3484848484848485
20,1.7489869243397047,0.6060606060606061,-2.0,-0.22230442197313732,0.4696969696969697
8,-1.1571036645186183,0.24242424242424243,,,
15,0.5381158456487367,0.45454545454545453,,,
17,1.022464277125124,0.5151515151515151,-18.0,-0.9316710787636485,0.3484848484848485
15,0.5381158456487367,0.45454545454545453,8.0,0.22104973852093215,0.5454545454545454
11,-0.4305810173040376,0.3333333333333333,36.0,1.4624413879043265,0.7575757575757576
9,-0.9149294487804248,0.2727272727272727,,,
9,-0.9149294487804248,0.2727272727272727,20.0,0.7530747311138154,0.6363636363636364
14,0.2959416299105432,0.42424242424242425,,,
12,-0.188406801565844,0.36363636363636365,26.0,1.0190872274102571,0.6818181818181818
26,3.202032218768866,0.7878787878787878,24.0,0.9304163953114433,0.6666666666666666
18,1.2646384928633174,0.5454545454545454,-6.0,-0.39964608617076514,0.4393939393939394
16,0.7802900613869304,0.48484848484848486,0.0,-0.13363358987432344,0.48484848484848486
19,1.506812708601511,0.5757575757575758,-12.0,-0.6656585824672068,0.3939393939393939
12,-0.188406801565844,0.36363636363636365,6.0,0.13237890642211825,0.5303030303030303
12,-0.188406801565844,0.36363636363636365,4.0,0.043708074323304355,0.5151515151515151
7,-1.399277880256812,0.21212121212121213,30.0,1.196428891607885,0.7121212121212122
16,0.7802900613869304,0.48484848484848486,38.0,1.5511122200031404,0.7727272727272727
22,2.233335355816092,0.6666666666666666,-6.0,-0.39964608617076514,0.4393939393939394
8,-1.1571036645186183,0.24242424242424243,44.0,1.817124716299582,0.8181818181818182
26,3.202032218768866,0.7878787878787878,-18.0,-0.9316710787636485,0.3484848484848485
12,-0.188406801565844,0.36363636363636365,18.0,0.6644038990150016,0.6212121212121212
12,-0.188406801565844,0.36363636363636365,0.0,-0.13363358987432344,0.48484848484848486
8,-1.1571036645186183,0.24242424242424243,40.0,1.6397830521019543,0.7878787878787878
15,0.5381158456487367,0.45454545454545453,-34.0,-1.6410377355541597,0.22727272727272727
21,1.9911611400778984,0.6363636363636364,-8.0,-0.488316918269579,0.42424242424242425
10,-0.6727552330422312,0.30303030303030304,2.0,-0.04496275777550954,0.5
12,-0.188406801565844,0.36363636363636365,6.0,0.13237890642211825,0.5303030303030303
14,0.2959416299105432,0.42424242424242425,46.0,1.9057955483983962,0.8333333333333334
15,0.5381158456487367,0.45454545454545453,-30.0,-1.463696071356532,0.25757575757575757
9,-0.9149294487804248,0.2727272727272727,6.0,0.13237890642211825,0.5303030303030303
15,0.5381158456487367,0.45454545454545453,-32.0,-1.5523669034553458,0.24242424242424243
19,1.506812708601511,0.5757575757575758,-28.0,-1.375025239257718,0.2727272727272727
10,-0.6727552330422312,0.30303030303030304,8.0,0.22104973852093215,0.5454545454545454
12,-0.188406801565844,0.36363636363636365,20.0,0.7530747311138154,0.6363636363636364
13,0.053767414172349585,0.3939393939393939,-32.0,-1.5523669034553458,0.24242424242424243
22,2.233335355816092,0.6666666666666666,2.0,-0.04496275777550954,0.5
19,1.506812708601511,0.5757575757575758,,,
11,-0.4305810173040376,0.3333333333333333,28.0,1.107758059509071,0.696969696969697
7,-1.399277880256812,0.21212121212121213,,,
15,0.5381158456487367,0.45454545454545453,34.0,1.3737705558055127,0.7424242424242424
15,0.5381158456487367,0.45454545454545453,4.0,0.043708074323304355,0.5151515151515151
14,0.2959416299105432,0.42424242424242425,,,
20,1.7489869243397047,0.6060606060606061,10.0,0.30972057061974606,0.5606060606060606
8,-1.1571036645186183,0.24242424242424243,-8.0,-0.488316918269579,0.42424242424242425
11,-0.4305810173040376,0.3333333333333333,8.0,0.22104973852093215,0.5454545454545454
17,1.022464277125124,0.5151515151515151,-10.0,-0.5769877503683929,0.4090909090909091
17,1.022464277125124,0.5151515151515151,-18.0,-0.9316710787636485,0.3484848484848485
22,2.233335355816092,0.6666666666666666,0.0,-0.13363358987432344,0.48484848484848486
9,-0.9149294487804248,0.2727272727272727,-4.0,-0.3109752540719512,0.45454545454545453
13,0.053767414172349585,0.3939393939393939,-6.0,-0.39964608617076514,0.4393939393939394
9,-0.9149294487804248,0.2727272727272727,,,
10,-0.6727552330422312,0.30303030303030304,,,
10,-0.6727552330422312,0.30303030303030304,4.0,0.043708074323304355,0.5151515151515151
11,-0.4305810173040376,0.3333333333333333,18.0,0.6644038990150016,0.6212121212121212
5,-1.883626311733199,0.15151515151515152,-38.0,-1.8183793997517874,0.19696969696969696
22,2.233335355816092,0.6666666666666666,16.0,0.5757330669161878,0.6060606060606061
9,-0.9149294487804248,0.2727272727272727,-30.0,-1.463696071356532,0.25757575757575757
12,-0.188406801565844,0.36363636363636365,14.0,0.4870622348173738,0.5909090909090909
15,0.5381158456487367,0.45454545454545453,,,
14,0.2959416299105432,0.42424242424242425,34.0,1.3737705558055127,0.7424242424242424
15,0.5381158456487367,0.45454545454545453,,,
16,0.7802900613869304,0.48484848484848486,,,
8,-1.1571036645186183,0.24242424242424243,62.0,2.6151622051889074,0.9545454545454546
11,-0.4305810173040376,0.3333333333333333,34.0,1.3737705558055127,0.7424242424242424
10,-0.6727552330422312,0.30303030303030304,56.0,2.3491497088924653,0.9090909090909091
9,-0.9149294487804248,0.2727272727272727,-34.0,-1.6410377355541597,0.22727272727272727
10,-0.6727552330422312,0.30303030303030304,,,
16,0.7802900613869304,0.48484848484848486,,,
11,-0.4305810173040376,0.3333333333333333,30.0,1.196428891607885,0.7121212121212122
9,-0.9149294487804248,0.2727272727272727,28.0,1.107758059509071,0.696969696969697
16,0.7802900613869304,0.48484848484848486,,,
10,-0.6727552330422312,0.30303030303030304,12.0,0.39839140271855994,0.5757575757575758
8,-1.1571036645186183,0.24242424242424243,0.0,-0.13363358987432344,0.48484848484848486
17,1.022464277125124,0.5151515151515151,-18.0,-0.9316710787636485,0.3484848484848485
15,0.5381158456487367,0.45454545454545453,,,
10,-0.6727552330422312,0.30303030303030304,,,
10,-0.6727552330422312,0.30303030303030304,,,
16,0.7802900613869304,0.48484848484848486,-4.0,-0.3109752540719512,0.45454545454545453
14,0.2959416299105432,0.42424242424242425,,,
10,-0.6727552330422312,0.30303030303030304,,,
10,-0.6727552330422312,0.30303030303030304,-2.0,-0.22230442197313732,0.4696969696969697
9,-0.9149294487804248,0.2727272727272727,16.0,0.5757330669161878,0.6060606060606061
7,-1.399277880256812,0.21212121212121213,2.0,-0.04496275777550954,0.5
14,0.2959416299105432,0.42424242424242425,10.0,0.30972057061974606,0.5606060606060606
9,-0.9149294487804248,0.2727272727272727,-32.0,-1.5523669034553458,0.24242424242424243
8,-1.1571036645186183,0.24242424242424243,22.0,0.8417455632126293,0.6515151515151515
14,0.2959416299105432,0.42424242424242425,20.0,0.7530747311138154,0.6363636363636364
12,-0.188406801565844,0.36363636363636365,-36.0,-1.7297085676529735,0.21212121212121213
12,-0.188406801565844,0.36363636363636365,,,
16,0.7802900613869304,0.48484848484848486,-30.0,-1.463696071356532,0.25757575757575757
9,-0.9149294487804248,0.2727272727272727,18.0,0.6644038990150016,0.6212121212121212
17,1.022464277125124,0.5151515151515151,-16.0,-0.8430002466648346,0.36363636363636365
14,0.2959416299105432,0.42424242424242425,4.0,0.043708074323304355,0.5151515151515151
5,-1.883626311733199,0.15151515151515152,,,
13,0.053767414172349585,0.3939393939393939,-2.0,-0.22230442197313732,0.4696969696969697
14,0.2959416299105432,0.42424242424242425,20.0,0.7530747311138154,0.6363636363636364
12,-0.188406801565844,0.36363636363636365,20.0,0.7530747311138154,0.6363636363636364
12,-0.188406801565844,0.36363636363636365,,,
17,1.022464277125124,0.5151515151515151,-12.0,-0.6656585824672068,0.3939393939393939
12,-0.188406801565844,0.36363636363636365,18.0,0.6644038990150016,0.6212121212121212
14,0.2959416299105432,0.42424242424242425,20.0,0.7530747311138154,0.6363636363636364
14,0.2959416299105432,0.42424242424242425,-44.0,-2.084391896048229,0.15151515151515152
17,1.022464277125124,0.5151515151515151,-6.0,-0.39964608617076514,0.4393939393939394
9,-0.9149294487804248,0.2727272727272727,-14.0,-0.7543294145660208,0.3787878787878788
10,-0.6727552330422312,0.30303030303030304,42.0,1.7284538842007682,0.803030303030303
11,-0.4305810173040376,0.3333333333333333,,,
14,0.2959416299105432,0.42424242424242425,,,
6,-1.6414520959950056,0.18181818181818182,-36.0,-1.7297085676529735,0.21212121212121213
16,0.7802900613869304,0.48484848484848486,26.0,1.0190872274102571,0.6818181818181818
25,2.9598580030306727,0.7575757575757576,,,
14,0.2959416299105432,0.42424242424242425,-14.0,-0.7543294145660208,0.3787878787878788
14,0.2959416299105432,0.42424242424242425,-18.0,-0.9316710787636485,0.3484848484848485
13,0.053767414172349585,0.3939393939393939,,,
22,2.233335355816092,0.6666666666666666,34.0,1.3737705558055127,0.7424242424242424
6,-1.6414520959950056,0.18181818181818182,,,
9,-0.9149294487804248,0.2727272727272727,,,
13,0.053767414172349585,0.3939393939393939,16.0,0.5757330669161878,0.6060606060606061
17,1.022464277125124,0.5151515151515151,32.0,1.2850997237066988,0.7272727272727273
17,1.022464277125124,0.5151515151515151,0.0,-0.13363358987432344,0.48484848484848486
8,-1.1571036645186183,0.24242424242424243,-10.0,-0.5769877503683929,0.4090909090909091
10,-0.6727552330422312,0.30303030303030304,-8.0,-0.488316918269579,0.42424242424242425
9,-0.9149294487804248,0.2727272727272727,40.0,1.6397830521019543,0.7878787878787878
12,-0.188406801565844,0.36363636363636365,-34.0,-1.6410377355541597,0.22727272727272727
17,1.022464277125124,0.5151515151515151,20.0,0.7530747311138154,0.6363636363636364
10,-0.6727552330422312,0.30303030303030304,2.0,-0.04496275777550954,0.5
16,0.7802900613869304,0.48484848484848486,,,
11,-0.4305810173040376,0.3333333333333333,-4.0,-0.3109752540719512,0.45454545454545453
5,-1.883626311733199,0.15151515151515152,2.0,-0.04496275777550954,0.5
23,2.4755095715542854,0.696969696969697,,,
5,-1.883626311733199,0.15151515151515152,14.0,0.4870622348173738,0.5909090909090909
13,0.053767414172349585,0.3939393939393939,-4.0,-0.3109752540719512,0.45454545454545453
23,2.4755095715542854,0.696969696969697,4.0,0.043708074323304355,0.5151515151515151
13,0.053767414172349585,0.3939393939393939,,,
23,2.4755095715542854,0.696969696969697,8.0,0.22104973852093215,0.5454545454545454
11,-0.4305810173040376,0.3333333333333333,16.0,0.5757330669161878,0.6060606060606061
9,-0.9149294487804248,0.2727272727272727,54.0,2.2604788767936514,0.8939393939393939
7,-1.399277880256812,0.21212121212121213,,,
7,-1.399277880256812,0.21212121212121213,24.0,0.9304163953114433,0.6666666666666666
13,0.053767414172349585,0.3939393939393939,-44.0,-2.084391896048229,0.15151515151515152
14,0.2959416299105432,0.42424242424242425,18.0,0.6644038990150016,0.6212121212121212
11,-0.4305810173040376,0.3333333333333333,-20.0,-1.0203419108624625,0.3333333333333333
18,1.2646384928633174,0.5454545454545454,,,
8,-1.1571036645186183,0.24242424242424243,0.0,-0.13363358987432344,0.48484848484848486
8,-1.1571036645186183,0.24242424242424243,-32.0,-1.5523669034553458,0.24242424242424243
15,0.5381158456487367,0.45454545454545453,,,
14,0.2959416299105432,0.42424242424242425,,,
17,1.022464277125124,0.5151515151515151,20.0,0.7530747311138154,0.6363636363636364
12,-0.188406801565844,0.36363636363636365,22.0,0.8417455632126293,0.6515151515151515
28,3.6863806502452534,0.8484848484848485,2.0,-0.04496275777550954,0.5
11,-0.4305810173040376,0.3333333333333333,4.0,0.043708074323304355,0.5151515151515151
8,-1.1571036645186183,0.24242424242424243,24.0,0.9304163953114433,0.6666666666666666
18,1.2646384928633174,0.5454545454545454,,,
4,-2.1258005274713927,0.12121212121212122,20.0,0.7530747311138154,0.6363636363636364
7,-1.399277880256812,0.21212121212121213,-28.0,-1.375025239257718,0.2727272727272727
12,-0.188406801565844,0.36363636363636365,-22.0,-1.1090127429612764,0.3181818181818182
18,1.2646384928633174,0.5454545454545454,22.0,0.8417455632126293,0.6515151515151515
16,0.7802900613869304,0.48484848484848486,,,
5,-1.883626311733199,0.15151515151515152,36.0,1.4624413879043265,0.7575757575757576
12,-0.188406801565844,0.36363636363636365,,,
18,1.2646384928633174,0.5454545454545454,4.0,0.043708074323304355,0.5151515151515151
10,-0.6727552330422312,0.30303030303030304,28.0,1.107758059509071,0.696969696969697
12,-0.188406801565844,0.36363636363636365,-14.0,-0.7543294145660208,0.3787878787878788
16,0.7802900613869304,0.48484848484848486,-2.0,-0.22230442197313732,0.4696969696969697
9,-0.9149294487804248,0.2727272727272727,14.0,0.4870622348173738,0.5909090909090909
11,-0.4305810173040376,0.3333333333333333,12.0,0.39839140271855994,0.5757575757575758
10,-0.6727552330422312,0.30303030303030304,8.0,0.22104973852093215,0.5454545454545454
11,-0.4305810173040376,0.3333333333333333,-34.0,-1.6410377355541597,0.22727272727272727
14,0.2959416299105432,0.42424242424242425,0.0,-0.13363358987432344,0.48484848484848486
12,-0.188406801565844,0.36363636363636365,16.0,0.5757330669161878,0.6060606060606061
14,0.2959416299105432,0.42424242424242425,24.0,0.9304163953114433,0.6666666666666666
10,-0.6727552330422312,0.30303030303030304,32.0,1.2850997237066988,0.7272727272727273
10,-0.6727552330422312,0.30303030303030304,,,
13,0.053767414172349585,0.3939393939393939,6.0,0.13237890642211825,0.5303030303030303
7,-1.399277880256812,0.21212121212121213,14.0,0.4870622348173738,0.5909090909090909
9,-0.9149294487804248,0.2727272727272727,-14.0,-0.7543294145660208,0.3787878787878788
15,0.5381158456487367,0.45454545454545453,6.0,0.13237890642211825,0.5303030303030303
18,1.2646384928633174,0.5454545454545454,-14.0,-0.7543294145660208,0.3787878787878788
16,0.7802900613869304,0.48484848484848486,-8.0,-0.488316918269579,0.42424242424242425
11,-0.4305810173040376,0.3333333333333333,12.0,0.39839140271855994,0.5757575757575758
11,-0.4305810173040376,0.3333333333333333,-12.0,-0.6656585824672068,0.3939393939393939
13,0.053767414172349585,0.3939393939393939,18.0,0.6644038990150016,0.6212121212121212
11,-0.4305810173040376,0.3333333333333333,-10.0,-0.5769877503683929,0.4090909090909091
12,-0.188406801565844,0.36363636363636365,30.0,1.196428891607885,0.7121212121212122
8,-1.1571036645186183,0.24242424242424243,2.0,-0.04496275777550954,0.5
13,0.053767414172349585,0.3939393939393939,26.0,1.0190872274102571,0.6818181818181818
16,0.7802900613869304,0.48484848484848486,20.0,0.7530747311138154,0.6363636363636364
7,-1.399277880256812,0.21212121212121213,-32.0,-1.5523669034553458,0.24242424242424243
11,-0.4305810173040376,0.3333333333333333,-2.0,-0.22230442197313732,0.4696969696969697
10,-0.6727552330422312,0.30303030303030304,-20.0,-1.0203419108624625,0.3333333333333333
17,1.022464277125124,0.5151515151515151,-4.0,-0.3109752540719512,0.45454545454545453
11,-0.4305810173040376,0.3333333333333333,28.0,1.107758059509071,0.696969696969697
7,-1.399277880256812,0.21212121212121213,,,
13,0.053767414172349585,0.3939393939393939,30.0,1.196428891607885,0.7121212121212122
21,1.9911611400778984,0.6363636363636364,,,
8,-1.1571036645186183,0.24242424242424243,24.0,0.9304163953114433,0.6666666666666666
11,-0.4305810173040376,0.3333333333333333,-18.0,-0.9316710787636485,0.3484848484848485
11,-0.4305810173040376,0.3333333333333333,-20.0,-1.0203419108624625,0.3333333333333333
13,0.053767414172349585,0.3939393939393939,,,
11,-0.4305810173040376,0.3333333333333333,20.0,0.7530747311138154,0.6363636363636364
13,0.053767414172349585,0.3939393939393939,,,
16,0.7802900613869304,0.48484848484848486,-22.0,-1.1090127429612764,0.3181818181818182
7,-1.399277880256812,0.21212121212121213,10.0,0.30972057061974606,0.5606060606060606
5,-1.883626311733199,0.15151515151515152,26.0,1.0190872274102571,0.6818181818181818
9,-0.9149294487804248,0.2727272727272727,,,
14,0.2959416299105432,0.42424242424242425,-20.0,-1.0203419108624625,0.3333333333333333
15,0.5381158456487367,0.45454545454545453,,,
6,-1.6414520959950056,0.18181818181818182,24.0,0.9304163953114433,0.6666666666666666
10,-0.6727552330422312,0.30303030303030304,20.0,0.7530747311138154,0.6363636363636364
11,-0.4305810173040376,0.3333333333333333,-12.0,-0.6656585824672068,0.3939393939393939
13,0.053767414172349585,0.3939393939393939,44.0,1.817124716299582,0.8181818181818182
14,0.2959416299105432,0.42424242424242425,10.0,0.30972057061974606,0.5606060606060606
11,-0.4305810173040376,0.3333333333333333,24.0,0.9304163953114433,0.6666666666666666
7,-1.399277880256812,0.21212121212121213,32.0,1.2850997237066988,0.7272727272727273
7,-1.399277880256812,0.21212121212121213,,,
14,0.2959416299105432,0.42424242424242425,,,
26,3.202032218768866,0.7878787878787878,,,
7,-1.399277880256812,0.21212121212121213,36.0,1.4624413879043265,0.7575757575757576
21,1.9911611400778984,0.6363636363636364,16.0,0.5757330669161878,0.6060606060606061
14,0.2959416299105432,0.42424242424242425,34.0,1.3737705558055127,0.7424242424242424
9,-0.9149294487804248,0.2727272727272727,36.0,1.4624413879043265,0.7575757575757576
10,-0.6727552330422312,0.30303030303030304,8.0,0.22104973852093215,0.5454545454545454
16,0.7802900613869304,0.48484848484848486,,,
15,0.5381158456487367,0.45454545454545453,-20.0,-1.0203419108624625,0.3333333333333333
9,-0.9149294487804248,0.2727272727272727,4.0,0.043708074323304355,0.5151515151515151
